"","iso3","country","hdicode","hdi_rank_2022","gii_rank_2022","year","hdi","life_expectancy","pop_millions","hdi_f","hdi_m","life_expec_f","life_expec_m","expec_yr_school","expec_yr_school_f","expec_yr_school_m","mean_yr_school","mean_yr_school_f","mean_yr_school_m","gross_inc_percap","gross_inc_percap_f","gross_inc_percap_m","gender_development","gender_inequality","secondary_education_f_%","secondary_education_m_%","seats_in_parliament_f_%","seats_in_parliament_m_%","labour_participation_f_%","labour_participation_m_%","co2_emission_tons","mat_footprint_percap_tons"
"545","BEL","Belgium","Very High",12,11,2006,0.904,79.388,10.582975,0.886872924,0.917862077,82.153,76.517,19.05407906,19.85601044,18.2657795,11.05253029,10.7891798,11.33882046,47897.24971,34843.37472,61510.43633,0.966,0.102,73.99893188,79.79180145,35.74660633,64.25339367,45.82,60.86,11.70493174,30.5366
"546","BEL","Belgium","Very High",12,11,2007,0.907,79.526,10.6536965,0.887702016,0.922081142,82.201,76.741,19.09911919,19.9710598,18.24160957,11.11720991,10.83637476,11.421875,49272.08276,34878.17939,64274.52915,0.963,0.101,74.57287216,80.76420212,36.19909502,63.80090498,46.53,61.07,11.30718285,30.1689
"547","BEL","Belgium","Very High",12,11,2008,0.909,79.577,10.726716,0.889684282,0.923157827,82.299,76.771,19.13726044,20.06921005,18.21974945,11.18188953,10.88356972,11.50492954,49587.71989,35544.33848,64214.80544,0.964,0.1,75.14681244,81.73660278,36.19909502,63.80090498,46.91,60.85,11.20286955,33.5303
"548","BEL","Belgium","Very High",12,11,2009,0.91,79.847,10.8013565,0.891445994,0.924265782,82.431,77.161,19.16604042,20.10174942,18.24321938,11.3167696,11.04335976,11.61236954,47948.74028,35042.31535,61381.18763,0.964,0.096,76.40841675,82.67204285,38.91402715,61.08597285,46.95,60.38,9.976997333,25.5452
"549","BEL","Belgium","Very High",12,11,2010,0.913,80.033,10.8779465,0.895570441,0.926232688,82.622,77.352,19.21767998,20.1214695,18.32584953,11.41578007,11.1732502,11.67720985,48706.83111,36233.93712,61676.6045,0.967,0.092,77.08583832,82.38204956,38.91402715,61.08597285,47.71,60.79,10.53545306,26.7823
"550","BEL","Belgium","Very High",12,11,2011,0.914,80.365,10.9557425,0.896834776,0.928450441,82.865,77.763,19.04887962,19.96231079,18.15279961,11.46986961,11.23900986,11.71835995,48229.78472,35744.49134,61199.20415,0.966,0.09,77.50483704,82.88233948,38.91402715,61.08597285,47.03,59.71,9.590276077,28.1904
"551","BEL","Belgium","Very High",12,11,2012,0.915,80.261,11.0311395,0.898229468,0.929055734,82.828,77.626,19.16010094,20.10428047,18.23250008,11.49960995,11.27208996,11.74353981,49314.24158,36599.97162,62506.74988,0.967,0.085,77.67395782,83.08895111,38.91402715,61.08597285,47.1,59.74,9.28322089,26.1902
"552","BEL","Belgium","Very High",12,11,2013,0.917,80.468,11.103257,0.899519936,0.930770674,82.92,77.94,19.35095978,20.34827042,18.36834908,11.53950977,11.35048962,11.74153996,49379.38569,36557.5305,62667.38374,0.966,0.075,79.44149017,83.88217163,38.91402715,61.08597285,47.77,59.67,9.250862157,26.2321
"553","BEL","Belgium","Very High",12,11,2014,0.922,81.081,11.176723,0.905089725,0.934931976,83.511,78.564,19.70776939,20.72269058,18.71681023,11.64029026,11.43642998,11.85797977,49762.82526,37773.34379,62171.76388,0.968,0.068,80.14611816,84.68382263,42.38095238,57.61904762,48.08,59.23,8.681363938,26.2715
"554","BEL","Belgium","Very High",12,11,2015,0.924,80.89,11.2483035,0.907356431,0.937478865,83.148,78.556,19.79195976,20.83107948,18.77626991,11.89404011,11.73359966,12.06517982,50155.16535,38291.46669,62415.17989,0.968,0.063,82.18701935,86.67337799,42.38095238,57.61904762,48.01,58.89,8.992076405,23.0163
"555","BEL","Belgium","Very High",12,11,2016,0.927,81.266,11.316836,0.911208364,0.939822349,83.686,78.783,19.65690994,20.66307068,18.68092918,11.98532009,11.82734013,12.15369034,50309.85768,38377.35952,62622.07162,0.97,0.06,82.62143707,87.10012054,42.38095238,57.61904762,47.78,58.72,8.803078882,24.0659
"556","BEL","Belgium","Very High",12,11,2017,0.931,81.362,11.3844895,0.914932136,0.943952422,83.65,79.002,19.76102066,20.76759911,18.78293037,12.23692989,12.10628033,12.37462044,50904.68909,38948.46253,63223.88521,0.969,0.057,84.72241211,88.38186646,41.42857143,58.57142857,48.72,59.16,8.700873618,25.3183
"557","BEL","Belgium","Very High",12,11,2018,0.933,81.479,11.4485955,0.917283276,0.945769747,83.682,79.21,19.56148911,20.55916023,18.59173965,12.30630493,12.21284008,12.40471506,51562.93104,39712.76403,63754.50642,0.97,0.053,85.96636581,89.04353714,41.42857143,58.57142857,49.52,59.04,8.731840021,26.65
"558","BEL","Belgium","Very High",12,11,2019,0.936,81.831,11.510568,0.921535246,0.948585021,83.997,79.595,19.56838989,20.61997986,18.54634094,12.37567997,12.31939983,12.43480968,52490.46183,40880.36238,64417.09944,0.971,0.048,87.21031952,89.70520782,43.33333333,56.66666667,49.83,59.12,8.641650004,23.5968
"559","BEL","Belgium","Very High",12,11,2020,0.93,80.788,11.5617165,0.916491033,0.941164776,83.05,78.524,19.27527046,20.31361961,18.26885986,12.52857789,12.50440062,12.55379975,49491.02071,39038.49035,60213.11846,0.974,0.048,88.69869175,90.74669673,42.38095238,57.61904762,49.33,58.48,7.879573596,23.6834
"560","BEL","Belgium","Very High",12,11,2021,0.938,81.879,11.6114195,0.926128726,0.9480966,84.296,79.434,18.94573975,19.9310894,17.99295044,12.52857789,12.50440062,12.55379975,52299.39967,41705.43835,63155.17745,0.977,0.048,88.69869175,90.74669673,42.85714286,57.14285714,50.04,59.11,8.23913942,26.5573
"561","BEL","Belgium","Very High",12,11,2022,0.942,82.293,11.65593,0.928892167,0.9522897,84.367,80.16,18.94573975,19.9310894,17.99295044,12.52857789,12.50440062,12.55379975,53644.03854,43720.35057,63804.35597,0.975,0.044,88.69869175,90.74669673,44.28571429,55.71428571,50.8,59.54,8.23913942,26.5463
"562","BLZ","Belize","High",118,113,1990,0.609,70.744,0.1825895,NA,NA,72.487,69.139,10.14398371,10.25053252,10.03044247,5.451236009,5.387003567,5.512786719,6293.162351,NA,NA,NA,NA,20.3425706,21.6826261,10.81081081,89.18918919,NA,NA,1.705688733,16.166
"563","BLZ","Belize","High",118,113,1991,0.616,70.248,0.1864615,NA,NA,71.906,68.721,10.30649433,10.42024524,10.18618546,5.618259907,5.554039955,5.680230141,6864.326151,NA,NA,NA,NA,21.16027069,22.40044975,10.81081081,89.18918919,NA,NA,2.181141466,22.9193
"564","BLZ","Belize","High",118,113,1992,0.624,69.979,0.1902995,NA,NA,71.462,68.614,10.47160844,10.5927678,10.34434669,5.790401357,5.726255689,5.852759429,7490.385265,NA,NA,NA,NA,22.01083946,23.14203763,10.81081081,89.18918919,NA,NA,1.867639872,9.6188
"565","BLZ","Belize","High",118,113,1993,0.63,69.988,0.1941765,0.59619481,0.65066924,71.632,68.474,10.63936773,10.76814672,10.50496368,5.962542806,5.898471424,6.025288718,7770.092443,4226.469594,11220.48054,0.916,NA,22.86140823,23.88362551,10.81081081,89.18918919,NA,NA,1.943536052,11.146
"566","BLZ","Belize","High",118,113,1994,0.634,70.316,0.198416,0.600929077,0.653631311,72.483,68.351,10.8098146,10.94642931,10.66807458,6.134684256,6.070687158,6.197818007,7536.229596,4000.509128,10979.30557,0.919,0.542,23.71197701,24.62521338,10.81081081,89.18918919,34.84,78.77,1.883567857,8.9045
"567","BLZ","Belize","High",118,113,1995,0.636,69.887,0.2035565,0.60233063,0.655916166,71.981,67.978,10.98299209,11.12766362,10.83371811,6.306825706,6.242902892,6.370347295,7440.956292,3942.459873,10849.01384,0.918,0.535,24.56254578,25.36680126,10.81081081,89.18918919,27.92,62.99,1.853986127,7.5847
"568","BLZ","Belize","High",118,113,1996,0.639,69.806,0.2098405,0.603530344,0.658577357,72.172,67.671,11.15894396,11.31189854,11.00193359,6.478967156,6.415118626,6.542876584,7264.537028,3683.547385,10755.09373,0.916,0.528,25.41311455,26.10838914,10.81081081,89.18918919,21,47.2,1.466736561,10.5083
"569","BLZ","Belize","High",118,113,1997,0.641,69.212,0.217117,0.609715238,0.659889606,71.444,67.187,11.33771464,11.49918374,11.17276096,6.651108606,6.58733436,6.715405873,7330.748737,4033.299614,10547.34126,0.924,0.526,26.26368332,26.84997702,10.81081081,89.18918919,38.6,79.7,1.788805114,10.937
"570","BLZ","Belize","High",118,113,1998,0.642,68.599,0.224907,0.613460824,0.660241426,70.884,66.536,11.5193493,11.68956972,11.34624077,6.823250055,6.759550095,6.887935162,7284.130573,4180.131948,10314.40565,0.929,0.527,27.11425209,27.59156489,10.81081081,89.18918919,39.6,78.6,1.645391206,8.0936
"571","BLZ","Belize","High",118,113,1999,0.65,68.773,0.2327335,0.62023801,0.667315778,71.209,66.591,11.70389382,11.88310782,11.52241421,6.995391505,6.931765829,7.06046445,7619.149621,4279.223597,10882.65203,0.929,0.514,27.96482086,28.33315277,13.51351351,86.48648649,39.6,79.7,1.495619444,9.3902
"572","BLZ","Belize","High",118,113,2000,0.657,68.564,0.240406,0.627230233,0.674696372,71.06,66.338,11.89139481,12.07985023,11.7013231,7.167532955,7.103981563,7.232993739,8276.974953,4562.538555,11909.69008,0.93,0.508,28.81538963,29.07474065,13.51351351,86.48648649,37.63,74.57,1.646007171,12.6334
"573","BLZ","Belize","High",118,113,2001,0.661,68.357,0.2480995,0.632679924,0.67745413,70.95,66.057,12.08189964,12.27985001,11.88300991,7.339674405,7.276197297,7.405523028,8324.982719,4716.99706,11859.39947,0.934,0.506,29.6659584,29.81632853,13.51351351,86.48648649,35.67,69.43,1.801733172,13.9329
"574","BLZ","Belize","High",118,113,2002,0.67,68.752,0.255987,0.639986483,0.686641771,71.528,66.306,12.46581984,12.69188499,12.23780012,7.511815854,7.448413031,7.578052316,8515.889069,4601.868153,12359.21154,0.932,0.494,30.51652718,30.5579164,13.51351351,86.48648649,33.7,64.3,1.688952955,11.7148
"575","BLZ","Belize","High",118,113,2003,0.679,68.909,0.263998,0.652530428,0.694727491,71.612,66.518,12.84974003,13.10391998,12.59259033,7.683957304,7.620628766,7.750581605,8922.238122,5136.870346,12648.36706,0.939,0.51,31.36709595,31.29950428,9.302325581,90.69767442,31.73,59.17,1.637701801,10.5868
"576","BLZ","Belize","High",118,113,2004,0.685,69.227,0.2721285,0.658037655,0.702780592,71.853,66.893,13.1324501,13.24388027,13.0178299,7.856098754,7.7928445,7.923110894,8920.40806,5236.375393,12555.93122,0.936,0.495,32.21766472,32.04109216,11.9047619,88.0952381,29.77,54.03,1.440682326,9.8904
"577","BLZ","Belize","High",118,113,2005,0.682,69.376,0.280375,0.656165156,0.700073902,71.829,67.177,12.57670975,12.64838982,12.50193977,8.028240204,7.965060234,8.095640182,8908.249266,5433.567418,12345.48412,0.937,0.486,33.06823349,32.78268003,11.9047619,88.0952381,27.8,48.9,1.502844405,7.4437
"578","BLZ","Belize","High",118,113,2006,0.697,70.093,0.2887295,0.671746353,0.713116367,72.775,67.717,13.05266953,13.29405022,12.81007957,8.519836235,8.470604134,8.572418213,9040.535984,5359.268695,12690.5084,0.942,0.47,33.91880226,33.52426791,11.9047619,88.0952381,31.5,53.58,1.535488295,9.3253
"579","BLZ","Belize","High",118,113,2007,0.704,70.655,0.2971735,0.681924164,0.717779661,73.484,68.168,12.95250988,13.28122044,12.62240982,9.011432266,8.976148033,9.049196243,8923.739757,5491.661468,12334.30049,0.95,0.446,34.76937103,34.26585579,13.95348837,86.04651163,35.19,58.25,1.602837404,9.3724
"580","BLZ","Belize","High",118,113,2008,0.709,71.151,0.3056715,0.688005307,0.721814025,74.045,68.618,12.83240032,13.12176991,12.54024029,9.503028297,9.481691933,9.525974274,8526.531726,5431.991604,11608.31192,0.953,0.44,35.6199398,35.00744367,11.11111111,88.88888889,38.89,62.93,1.426435612,8.0657
"581","BLZ","Belize","High",118,113,2009,0.715,71.819,0.3141705,0.69558173,0.727357971,74.861,69.175,12.49421024,12.76587963,12.21893978,9.994624329,9.987235832,10.0027523,8647.544249,5585.816669,11702.97302,0.956,0.424,36.47050858,35.74903154,11.11111111,88.88888889,42.58,67.61,1.644391112,10.5113
"582","BLZ","Belize","High",118,113,2010,0.72,72.272,0.3221065,0.703435521,0.730657374,75.37,69.588,12.39898968,12.66711044,12.12757015,10.48622036,10.49277973,10.47953033,8313.384667,5669.66071,10951.34496,0.963,0.407,37.32107735,36.49061942,11.11111111,88.88888889,46.28,72.29,1.672151404,6.2641
"583","BLZ","Belize","High",118,113,2011,0.719,72.651,0.3295375,0.703251617,0.729147652,75.677,70.019,12.49100971,12.80527973,12.16856003,10.17366238,10.18298779,10.16394825,8330.018662,5732.272442,10916.41455,0.964,0.41,38.17164612,37.2322073,11.11111111,88.88888889,49.97,76.96,1.678895909,5.4616
"584","BLZ","Belize","High",118,113,2012,0.722,73.245,0.337059,0.707816395,0.732548695,76.13,70.714,12.94052029,13.25537014,12.61915016,9.861104393,9.873195839,9.848366165,8370.261821,5916.957284,10807.85149,0.966,0.385,39.02221489,37.97379518,13.33333333,86.66666667,53.67,81.64,1.337065618,5.3861
"585","BLZ","Belize","High",118,113,2013,0.721,73.666,0.3446875,0.699977591,0.734581857,76.266,71.35,12.82242966,13.09893036,12.54724026,9.54854641,9.563403893,9.532784081,8601.869481,5575.449447,11602.97718,0.953,0.401,39.87278366,38.71538305,13.33333333,86.66666667,46.55,78.87,1.275588358,6.9788
"586","BLZ","Belize","High",118,113,2014,0.716,73.311,0.352335,0.70528622,0.724159222,76.341,70.674,12.81070995,13.11034012,12.51076031,9.235988426,9.253611946,9.217201996,8704.042901,6462.048997,10923.39673,0.974,0.413,40.72335243,39.45697093,13.33333333,86.66666667,47.49,79.76,1.331091149,9.1587
"587","BLZ","Belize","High",118,113,2015,0.714,73.187,0.359871,0.704831181,0.721604579,76.486,70.357,12.87318993,13.08699036,12.66098022,8.923430443,8.94382,8.901619911,9002.695623,6790.563379,11189.64631,0.977,0.428,41.5739212,40.19855881,13.33333333,86.66666667,47.93,79.26,1.781749571,14.3446
"588","BLZ","Belize","High",118,113,2016,0.72,73.399,0.3673125,0.711376766,0.726887149,76.668,70.584,13.53081989,13.76716995,13.29246998,8.908264351,8.963470078,8.85187397,8764.863803,6656.141051,10847.52963,0.979,0.44,44.15659485,42.126651,13.33333333,86.66666667,49.21,79.51,1.705738702,14.2439
"589","BLZ","Belize","High",118,113,2017,0.716,73.562,0.3746935,0.70762032,0.72124542,76.845,70.731,13.24899006,13.55811977,12.94361973,8.893098259,8.983120155,8.802128029,8387.754898,6342.756771,10405.84423,0.981,0.463,46.73926849,44.05474319,11.11111111,88.88888889,48.81,79.48,1.642811582,13.7633
"590","BLZ","Belize","High",118,113,2018,0.715,73.703,0.382066,0.707762548,0.720519442,77.021,70.84,13.30014038,13.61110973,12.99147987,8.877932167,9.002770233,8.752382088,8204.448934,6193.070018,10188.09753,0.982,0.466,49.32194214,45.98283539,11.11111111,88.88888889,53,80.95,1.582344412,11.9822
"591","BLZ","Belize","High",118,113,2019,0.718,73.931,0.389095,0.716160454,0.718978165,77.247,71.062,13.31602001,13.65921974,12.97904968,8.862766075,9.022420311,8.702636147,8417.43203,6972.276205,9841.988499,0.996,0.46,51.90461578,47.91092758,11.11111111,88.88888889,57.19,82.42,1.81742248,9.0241
"592","BLZ","Belize","High",118,113,2020,0.705,72.854,0.3949205,0.700176172,0.707172148,76.626,69.564,13.16993046,13.55453968,12.79092026,8.847599983,9.042070389,8.652890205,7500.307225,5600.603472,9374.216248,0.99,0.472,54.48728943,49.83901978,13.33333333,86.66666667,52.88,79.02,1.553044786,10.9114
"593","BLZ","Belize","High",118,113,2021,0.698,70.47,0.400031,0.700386696,0.69602505,74.332,67.119,12.86993027,13.19169044,12.55362988,8.847599983,9.042070389,8.652890205,8509.834544,7158.687322,9844.665712,1.006,0.455,54.48728943,49.83901978,19.56521739,80.43478261,48.56,75.61,1.755038984,10.2974
"594","BLZ","Belize","High",118,113,2022,0.7,70.962,0.4052725,0.691356814,0.704094307,74.685,67.721,12.42656994,12.80862045,12.05408001,8.847599983,9.042070389,8.652890205,9242.082259,6318.806742,12133.48464,0.982,0.454,54.48728943,49.83901978,19.56521739,80.43478261,48.56,75.61,1.755038984,9.775
"595","BEN","Benin","Low",173,160,1990,0.35,53.292,5.1334195,NA,NA,56.013,50.592,4.814975057,NA,NA,1.458545852,0.768795793,2.34716362,2068.828449,1290.522774,2873.09397,NA,0.699,4.289318296,14.37386938,7.228915663,92.77108434,56.6,98.64,0.112858506,3.4154
"596","BEN","Benin","Low",173,160,1991,0.355,53.624,5.2930455,NA,NA,56.378,50.894,4.95554642,NA,NA,1.534742616,0.834424702,2.4713715,2099.865916,1309.754257,2915.385801,NA,0.696,4.699186488,15.14254626,7.228915663,92.77108434,56.6,98.64,0.117068697,3.5221
"597","BEN","Benin","Low",173,160,1992,0.36,54.089,5.4577775,NA,NA,56.761,51.431,5.10022171,NA,NA,1.61492002,0.900053611,2.59557938,2054.547255,1469.237114,2657.961129,NA,0.687,5.109054681,15.91122314,7.228915663,92.77108434,57.55,89.4,0.122934645,3.7758
"598","BEN","Benin","Low",173,160,1993,0.367,54.537,5.7061805,NA,NA,56.932,52.123,5.24912074,NA,NA,1.69928602,0.96568252,2.71978726,2118.743621,1535.734741,2718.720218,NA,0.682,5.518922874,16.67990001,7.228915663,92.77108434,58.52,81.03,0.141499192,4.0197
"599","BEN","Benin","Low",173,160,1994,0.372,54.91,5.923394,NA,NA,57.08,52.711,5.402366821,NA,NA,1.78365202,1.031311429,2.843995141,2074.388033,1623.987575,2537.099185,NA,0.673,5.928791066,17.44857689,7.228915663,92.77108434,59.49,72.66,0.153886437,2.5041
"600","BEN","Benin","Low",173,160,1995,0.379,55.295,6.0465105,0.318644068,0.436275126,57.14,53.393,5.560086862,3.658010443,7.584395222,1.868018019,1.096940339,2.968203021,2157.891314,1833.098385,2491.08384,0.73,0.665,6.338659259,18.21725377,7.228915663,92.77108434,60.46,64.28,0.158152363,3.5066
"601","BEN","Benin","Low",173,160,1996,0.385,55.558,6.20386,0.330346005,0.43614719,57.085,53.962,5.72241148,3.878782417,7.639339598,1.952384019,1.162569248,3.061358931,2195.039706,2136.480276,2255.003701,0.757,0.655,6.672272904,18.64623758,7.228915663,92.77108434,61.43,55.91,0.190816685,3.578
"602","BEN","Benin","Low",173,160,1997,0.393,55.978,6.387026,0.338031943,0.443693341,57.587,54.304,5.899514256,4.142831581,7.695489666,2.036750019,1.228198157,3.154514841,2268.62409,2082.543039,2458.795537,0.762,0.652,7.00588655,19.07522139,7.228915663,92.77108434,62.88,58.05,0.191638487,3.8466
"603","BEN","Benin","Low",173,160,1998,0.398,56.218,6.584183,0.346520018,0.447100578,58.024,54.357,6.076617031,4.406880745,7.751639734,2.121116018,1.293827066,3.247670752,2305.352143,2100.216709,2514.643818,0.775,0.651,7.339500195,19.50420521,7.228915663,92.77108434,64.34,60.19,0.169178165,3.4042
"604","BEN","Benin","Low",173,160,1999,0.405,56.526,6.788589,0.35473934,0.451813138,58.347,54.654,6.253719807,4.670929909,7.807789803,2.205482018,1.359455975,3.340826662,2360.272215,2134.785278,2590.008698,0.785,0.658,7.67311384,19.93318902,6.024096386,93.97590361,65.79,62.33,0.215346665,3.1405
"605","BEN","Benin","Low",173,160,2000,0.412,56.578,6.998023,0.362236677,0.458036927,58.428,54.684,6.516719818,4.942880154,8.061360359,2.289848018,1.425084884,3.433982572,2423.301401,2176.701585,2674.236181,0.791,0.655,8.006727485,20.36217283,6.024096386,93.97590361,67.25,64.47,0.21047373,3.9467
"606","BEN","Benin","Low",173,160,2001,0.423,56.66,7.2120405,0.37270235,0.469598165,58.349,54.924,7.11894989,5.458889961,8.746479988,2.374214017,1.468212453,3.501566271,2475.681569,2215.748485,2739.867061,0.794,0.657,8.218333854,20.79115664,6.024096386,93.97590361,68.7,66.61,0.234205546,4.4688
"607","BEN","Benin","Low",173,160,2002,0.431,56.606,7.431783,0.377189122,0.480604787,58.002,55.158,7.580840111,5.883880138,9.242730141,2.458580017,1.511340022,3.569149971,2507.159202,2094.637201,2925.879012,0.785,0.668,8.429940224,21.22014046,6.024096386,93.97590361,65.6,78.93,0.283929173,4.2101
"608","BEN","Benin","Low",173,160,2003,0.438,56.738,7.6592075,0.385860909,0.484972132,58.164,55.263,7.986030102,6.240920067,9.693429947,2.471358013,1.520753352,3.587851302,2515.399994,2206.074461,2828.947719,0.796,0.658,8.217669551,20.9084184,6.024096386,93.97590361,78.3,76.39,0.312564954,5.2265
"609","BEN","Benin","Low",173,160,2004,0.444,56.826,7.894554,0.393136779,0.490980726,58.05,55.552,8.376919746,6.65970993,10.05659008,2.484136009,1.530166682,3.606552633,2551.159187,2256.612825,2849.313381,0.801,0.652,8.005398877,20.59669635,7.228915663,92.77108434,77.78,76.35,0.328530275,4.7183
"610","BEN","Benin","Low",173,160,2005,0.45,57.125,8.149419,0.40063067,0.4954856,58.504,55.703,8.762456894,7.073754174,10.4128843,2.496914005,1.539580011,3.625253963,2522.060101,2222.53956,2825.119257,0.809,0.649,7.793128204,20.28497429,7.228915663,92.77108434,77.25,76.3,0.305506442,4.4558
"611","BEN","Benin","Low",173,160,2006,0.456,57.456,8.402631,0.408263056,0.501598248,58.836,56.033,9.147994041,7.487798418,10.76917853,2.509692001,1.548993341,3.643955294,2538.585697,2228.482682,2852.208244,0.814,0.647,7.580857531,19.97325223,7.228915663,92.77108434,76.73,76.26,0.398815561,4.9214
