Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S01575,28,Male,3.2,1174,175,3.16,Law,1,3,1,5,6,2,63200.0,3,2,Senior,5,Yes
S01576,25,Female,2.18,931,673,3.27,Medicine,0,1,0,7,10,5,44500.0,4,2,Mid,1,Yes
S01577,27,Female,2.12,1076,579,2.7,Engineering,2,7,4,3,7,5,47500.0,7,5,Senior,8,Yes
S01578,24,Female,2.74,964,474,2.63,Medicine,3,6,1,7,1,4,37800.0,8,4,Senior,1,No
S01579,24,Male,3.44,926,911,3.22,Medicine,2,5,3,8,6,5,57600.0,2,4,Mid,6,No
S01580,29,Female,3.11,1562,361,2.27,Computer Science,1,6,4,3,9,2,45300.0,9,4,Entry,1,No
S01581,24,Male,2.85,1378,270,2.51,Mathematics,2,2,1,1,8,1,54100.0,7,5,Entry,2,No
S01582,25,Male,3.13,1167,407,2.08,Law,3,5,2,3,8,3,44400.0,7,4,Entry,4,No
S01583,18,Female,2.73,1496,124,2.15,Engineering,0,9,4,6,6,1,49400.0,10,5,Entry,8,No
S01584,21,Male,3.87,965,694,2.49,Mathematics,1,6,1,1,4,0,41600.0,4,1,Mid,3,Yes
S01585,23,Male,2.11,1032,376,2.04,Business,4,6,5,9,1,3,44800.0,7,5,Entry,8,Yes
S01586,26,Female,3.35,1265,392,2.49,Arts,4,4,2,3,5,4,37100.0,2,3,Senior,7,No
S01587,19,Male,3.78,981,182,3.31,Mathematics,0,2,2,3,5,1,35100.0,10,4,Mid,6,No
S01588,18,Female,3.61,1227,36,2.12,Medicine,2,1,0,7,7,2,76300.0,3,4,Entry,10,No
S01589,27,Male,2.37,997,212,2.87,Medicine,4,6,1,7,1,2,52800.0,2,2,Entry,1,Yes
S01590,29,Female,2.59,1484,896,3.83,Medicine,1,3,0,6,6,0,25000.0,5,5,Entry,6,Yes
S01591,19,Male,3.43,1226,948,3.58,Medicine,3,1,5,7,7,0,48200.0,1,1,Entry,6,No
S01592,24,Male,2.17,1441,134,2.61,Arts,2,7,0,5,1,5,64800.0,2,4,Entry,10,No
S01593,20,Female,3.62,1024,865,3.85,Business,3,1,3,8,3,0,25000.0,6,2,Senior,8,No
S01594,27,Male,3.44,1109,924,2.66,Computer Science,2,5,0,10,10,0,58400.0,6,5,Mid,6,No
S01595,19,Male,3.46,1032,690,2.15,Business,1,3,0,2,9,4,49100.0,8,2,Entry,2,Yes
S01596,28,Male,2.2,1402,678,3.99,Arts,3,8,3,5,8,3,25000.0,9,1,Entry,10,No
S01597,24,Male,3.44,1056,926,3.74,Engineering,1,4,3,9,10,5,40400.0,9,5,Mid,3,No
S01598,19,Male,3.36,1458,491,2.93,Computer Science,3,3,4,4,6,0,46700.0,7,4,Mid,2,No
S01599,20,Male,3.66,1281,849,3.33,Computer Science,2,7,0,8,8,1,30700.0,10,5,Mid,3,Yes
S01600,28,Female,2.08,921,841,3.34,Engineering,1,2,2,3,2,4,38500.0,1,4,Entry,1,Yes
S01601,24,Male,2.05,1494,988,2.39,Law,2,8,3,6,7,3,53400.0,4,3,Executive,7,No
S01602,21,Female,2.75,1318,438,2.4,Medicine,2,7,1,8,2,4,53500.0,7,4,Mid,5,No
S01603,18,Male,2.3,1371,839,2.94,Arts,3,7,4,9,3,2,56500.0,2,2,Entry,9,No
S01604,22,Male,3.12,1133,46,3.82,Engineering,3,9,4,7,2,4,39900.0,9,1,Entry,7,Yes
S01605,29,Female,3.83,1471,668,2.02,Business,1,4,0,6,5,5,66200.0,1,5,Entry,1,No
S01606,26,Male,2.78,1353,401,3.57,Business,4,0,5,6,10,4,47800.0,9,3,Entry,1,No
S01607,25,Other,3.69,1599,488,2.12,Law,0,9,2,6,5,2,43400.0,7,3,Mid,2,No
S01608,29,Male,2.0,1469,432,2.96,Engineering,3,8,5,10,6,2,46400.0,10,3,Entry,7,No
S01609,26,Female,2.34,1061,428,3.28,Arts,2,1,5,9,6,2,55200.0,6,2,Senior,7,No
S01610,27,Female,2.06,1200,748,3.37,Law,0,0,3,3,7,5,54300.0,7,4,Entry,9,No
S01611,26,Female,2.66,1205,828,2.12,Law,1,5,1,4,8,5,43000.0,2,3,Senior,3,No
S01612,24,Female,3.82,901,572,2.84,Law,0,0,0,3,4,4,64000.0,10,1,Mid,3,Yes
S01613,21,Female,2.19,1170,517,3.17,Computer Science,0,9,2,9,9,2,46700.0,2,1,Entry,8,No
S01614,22,Male,3.21,1320,965,2.13,Computer Science,4,9,0,5,3,0,60100.0,3,5,Entry,6,Yes
S01615,18,Male,2.9,1042,462,2.27,Medicine,4,9,0,10,5,1,70400.0,6,1,Senior,3,No
S01616,18,Female,3.88,1599,966,3.33,Arts,0,6,4,8,3,1,42300.0,1,4,Entry,8,No
S01617,20,Male,2.25,1591,903,3.04,Business,4,6,5,8,2,2,44100.0,4,4,Entry,3,Yes
S01618,25,Male,2.42,1434,181,2.32,Business,4,0,1,9,5,3,33100.0,8,3,Senior,6,No
S01619,19,Female,2.06,936,145,3.07,Medicine,0,9,1,10,9,4,35800.0,8,4,Executive,1,No
S01620,21,Male,2.87,1006,827,3.83,Business,3,4,1,7,6,1,60000.0,5,4,Senior,4,No
S01621,19,Female,2.56,1196,265,2.03,Law,4,2,1,3,4,5,59800.0,7,3,Mid,6,No
S01622,22,Female,3.74,996,735,3.29,Medicine,0,1,3,5,7,5,25000.0,5,5,Entry,5,No
S01623,26,Female,3.21,1180,406,2.15,Medicine,3,4,3,3,10,0,34500.0,4,4,Entry,4,No
S01624,18,Female,3.23,1009,813,2.01,Engineering,4,4,1,2,5,3,70600.0,6,4,Mid,10,No
S01625,22,Male,3.06,1448,969,2.3,Computer Science,0,1,2,3,7,3,37200.0,8,2,Entry,1,No
S01626,26,Male,2.18,1451,955,2.85,Arts,4,5,3,10,2,0,46000.0,10,5,Entry,4,No
S01627,18,Male,2.89,1496,848,3.6,Arts,3,6,3,9,2,4,50500.0,1,3,Mid,1,No
S01628,26,Male,4.0,1087,484,2.56,Computer Science,0,0,2,9,9,4,52300.0,3,2,Entry,10,Yes
S01629,25,Female,3.67,1387,482,3.25,Law,3,2,1,8,4,2,28000.0,4,2,Mid,4,No
S01630,21,Female,3.79,1253,237,2.82,Arts,2,3,0,7,1,0,52300.0,5,5,Entry,3,Yes
S01631,29,Male,3.65,918,525,2.47,Business,1,1,3,1,9,0,25000.0,1,4,Entry,7,No
S01632,28,Male,2.21,1292,339,3.03,Business,2,9,0,9,1,5,40100.0,9,3,Mid,6,No
S01633,27,Other,2.45,1160,268,3.59,Arts,4,4,0,10,2,0,44500.0,8,5,Mid,6,No
S01634,22,Male,2.01,1309,932,3.66,Mathematics,3,3,2,2,9,2,25400.0,2,2,Entry,10,No
S01635,22,Female,2.61,1302,266,3.69,Mathematics,0,1,1,6,3,1,59800.0,5,1,Senior,3,No
S01636,28,Male,2.22,1569,528,2.68,Engineering,3,0,5,10,1,4,36200.0,9,3,Entry,6,No
S01637,29,Female,2.95,1383,92,3.59,Arts,4,7,0,5,3,2,75000.0,3,1,Entry,3,No
S01638,23,Female,3.35,1203,248,2.42,Medicine,0,1,1,6,9,2,56100.0,5,4,Mid,7,No
S01639,24,Female,3.75,1523,19,3.48,Law,2,3,4,8,2,5,46200.0,9,5,Entry,2,No
S01640,25,Female,3.5,1555,872,3.9,Medicine,3,9,5,8,5,2,60900.0,6,4,Mid,9,No
S01641,25,Male,3.88,917,390,2.03,Computer Science,1,4,5,10,1,5,25000.0,5,5,Mid,10,No
S01642,28,Male,2.11,1083,388,2.88,Law,4,1,5,2,10,5,52600.0,8,2,Mid,2,No
S01643,19,Female,2.02,1304,926,3.3,Law,4,9,1,7,1,0,31000.0,5,4,Senior,1,No
S01644,26,Male,3.32,1030,615,3.4,Business,3,8,2,2,7,2,62100.0,9,1,Senior,4,Yes
S01645,24,Female,2.58,1378,95,2.35,Law,2,1,2,1,10,1,43100.0,3,2,Executive,8,No
S01646,21,Female,2.51,907,430,3.94,Engineering,2,5,4,8,10,3,25000.0,1,5,Mid,7,No
S01647,21,Female,2.66,1217,795,3.23,Arts,1,6,2,9,3,2,29300.0,4,2,Entry,6,No
S01648,28,Female,2.54,1290,941,2.33,Medicine,1,5,1,7,1,5,49900.0,7,1,Entry,10,No
S01649,25,Female,3.02,1418,725,2.04,Business,3,3,5,4,1,1,55000.0,3,3,Entry,7,Yes
S01650,21,Female,2.88,1035,37,3.57,Mathematics,0,0,1,7,5,5,26400.0,10,5,Entry,4,No
S01651,23,Male,3.02,1430,393,2.16,Business,2,1,5,4,3,0,25000.0,8,3,Mid,8,No
S01652,22,Male,3.35,1550,573,2.28,Engineering,0,9,1,7,4,3,43400.0,2,2,Mid,4,No
S01653,20,Male,2.77,1266,291,3.15,Engineering,0,9,2,4,6,4,73900.0,9,4,Entry,10,No
S01654,27,Female,2.5,1388,874,3.21,Engineering,3,5,1,9,2,4,41800.0,3,5,Senior,8,Yes
S01655,28,Male,2.33,1588,303,3.37,Engineering,1,7,3,5,7,0,53200.0,6,2,Mid,5,No
S01656,19,Female,2.7,910,756,2.79,Mathematics,0,2,5,7,5,0,25000.0,7,5,Entry,9,Yes
S01657,26,Male,3.48,1452,917,3.55,Medicine,3,6,5,8,8,4,90400.0,5,1,Entry,7,No
S01658,27,Female,3.51,1345,401,3.95,Engineering,1,8,4,5,4,0,33300.0,10,2,Entry,10,No
S01659,26,Male,3.33,1013,823,2.54,Business,0,3,3,1,8,4,51300.0,5,4,Entry,10,No
S01660,18,Female,2.47,1591,344,3.41,Business,0,6,1,4,4,0,25000.0,1,5,Senior,6,No
S01661,27,Female,3.18,1095,863,3.86,Mathematics,1,6,2,3,5,4,56000.0,4,4,Mid,2,Yes
S01662,20,Male,3.14,1222,518,3.37,Law,1,9,4,7,3,1,40900.0,1,4,Entry,6,No
S01663,25,Male,2.97,1411,377,3.36,Arts,4,8,3,6,4,0,53400.0,9,1,Entry,1,No
S01664,23,Female,3.1,1527,931,2.45,Business,4,2,1,6,9,4,45400.0,9,3,Mid,2,No
S01665,22,Female,2.98,1561,818,3.07,Business,3,0,2,2,5,0,57000.0,5,2,Senior,5,No
S01666,22,Male,3.13,1529,165,3.13,Mathematics,3,7,1,6,4,4,65500.0,5,3,Entry,7,No
S01667,23,Other,3.43,1064,13,3.4,Medicine,2,3,5,8,4,4,28700.0,5,3,Mid,1,No
S01668,24,Female,2.22,1151,25,3.99,Law,4,1,3,5,7,5,74800.0,7,1,Senior,2,No
S01669,18,Female,3.5,943,736,2.07,Business,1,4,3,9,2,5,39100.0,6,4,Mid,4,Yes
S01670,26,Male,2.27,1369,123,2.13,Computer Science,4,3,4,2,4,3,56600.0,2,4,Senior,9,No
S01671,20,Male,2.13,1388,129,2.16,Business,3,0,2,7,3,0,36500.0,10,2,Entry,8,No
S01672,21,Female,3.95,1080,817,3.49,Arts,3,6,0,6,7,1,51700.0,3,1,Mid,10,No
S01673,27,Female,3.91,976,634,2.27,Arts,3,3,1,6,4,2,44200.0,5,5,Entry,9,Yes
S01674,18,Female,2.12,1273,547,3.24,Law,1,7,2,4,8,2,79600.0,7,4,Mid,4,Yes
S01675,28,Male,2.89,1527,595,2.65,Law,0,8,0,10,5,5,38200.0,2,2,Entry,7,No
S01676,27,Male,2.37,966,309,2.91,Engineering,3,7,2,9,9,0,73900.0,4,5,Mid,3,No
S01677,20,Male,2.97,1424,436,2.43,Medicine,4,0,1,6,9,5,34700.0,1,3,Entry,8,No
S01678,19,Male,3.66,991,182,3.73,Arts,0,7,1,8,3,4,73900.0,7,1,Mid,7,No
S01679,19,Male,3.9,1550,588,3.17,Computer Science,4,4,4,8,9,4,64600.0,2,5,Mid,8,No
S01680,18,Male,3.27,1143,616,3.89,Computer Science,3,0,3,4,4,1,44300.0,8,4,Senior,9,No
S01681,25,Other,2.71,1240,744,3.15,Engineering,1,8,3,5,9,0,47300.0,10,2,Mid,6,No
S01682,20,Male,3.21,1203,815,2.25,Medicine,0,8,3,2,2,2,52300.0,1,2,Mid,4,Yes
S01683,20,Female,2.62,1297,43,2.34,Medicine,0,6,4,4,5,1,50000.0,2,1,Mid,3,No
S01684,23,Female,3.82,1347,404,3.98,Law,3,6,3,6,6,0,56000.0,8,3,Entry,3,No
S01685,25,Female,3.74,996,929,3.45,Business,3,0,2,2,3,0,51700.0,5,4,Mid,6,No
S01686,26,Male,3.12,1230,605,2.1,Computer Science,3,8,3,2,2,5,34900.0,5,3,Mid,8,No
S01687,26,Female,2.65,1104,656,3.41,Computer Science,2,0,3,10,1,5,42000.0,7,1,Entry,8,No
S01688,21,Female,2.59,1348,766,2.82,Mathematics,1,6,5,7,7,0,54200.0,4,1,Executive,8,No
S01689,22,Female,2.07,1317,590,2.61,Computer Science,1,8,1,10,4,3,33800.0,9,3,Entry,9,No
S01690,19,Female,3.63,1548,263,2.31,Computer Science,3,8,4,5,8,1,42000.0,3,5,Entry,1,No
S01691,28,Other,2.9,976,70,3.68,Mathematics,2,4,4,3,8,0,57900.0,8,5,Entry,7,No
S01692,26,Female,2.65,1448,661,2.13,Arts,3,5,3,3,8,5,53600.0,3,1,Entry,10,No
S01693,25,Male,2.94,1324,292,2.58,Medicine,3,1,5,7,2,1,45600.0,8,5,Entry,9,No
S01694,20,Female,3.64,1328,214,2.61,Business,1,1,0,3,5,2,65200.0,1,5,Entry,2,No
S01695,28,Male,2.25,1384,872,2.32,Arts,2,9,1,10,8,0,64500.0,10,2,Entry,4,No
S01696,29,Female,3.72,1034,822,3.02,Medicine,1,8,3,5,10,4,41100.0,10,3,Mid,6,Yes
S01697,26,Male,3.8,1553,147,2.02,Engineering,3,0,0,2,2,0,59900.0,7,2,Entry,4,No
S01698,20,Male,3.89,1153,25,2.6,Computer Science,4,9,2,3,2,0,36500.0,1,2,Mid,9,No
S01699,26,Female,2.79,1459,323,3.87,Business,0,4,5,4,1,1,53900.0,2,1,Entry,10,No
S01700,19,Female,2.43,1154,996,2.62,Medicine,3,6,5,1,6,1,53700.0,1,1,Senior,1,No
S01701,29,Male,2.75,1545,109,2.72,Engineering,2,9,1,4,5,5,50000.0,10,1,Senior,9,No
S01702,27,Male,2.67,1398,693,2.95,Computer Science,4,5,5,4,1,3,46000.0,3,2,Entry,10,No
S01703,26,Female,2.35,1512,251,3.12,Engineering,2,5,4,3,8,0,50800.0,9,4,Mid,1,No
S01704,25,Male,3.21,1383,482,3.62,Mathematics,3,5,0,10,8,5,49800.0,1,2,Mid,1,No
S01705,26,Female,2.95,945,715,2.38,Engineering,3,7,3,9,5,2,25000.0,3,2,Entry,5,No
S01706,22,Male,3.73,1342,816,3.74,Arts,0,6,0,3,3,1,70700.0,2,2,Entry,1,Yes
S01707,28,Female,2.06,1481,682,3.52,Engineering,2,4,4,2,8,3,59400.0,5,5,Mid,10,No
S01708,28,Female,3.29,1547,175,3.45,Arts,4,9,2,7,3,4,43100.0,7,5,Entry,9,No
S01709,19,Male,3.53,1478,347,2.17,Law,0,1,0,9,4,4,64200.0,6,1,Senior,6,No
S01710,25,Male,3.52,903,170,2.04,Arts,2,9,3,6,7,3,42200.0,10,2,Executive,9,No
S01711,29,Male,3.77,900,2,3.19,Mathematics,3,5,0,5,7,5,25000.0,5,2,Entry,5,Yes
S01712,23,Female,3.46,1189,646,3.73,Mathematics,0,9,5,1,4,4,55000.0,3,1,Mid,6,No
S01713,25,Female,3.86,1008,639,3.17,Engineering,3,4,2,3,9,0,25900.0,7,3,Mid,2,Yes
S01714,28,Female,2.67,1474,558,2.43,Medicine,1,3,0,9,6,1,29900.0,9,4,Senior,9,No
S01715,22,Male,3.01,1359,706,2.18,Engineering,1,9,2,8,8,2,33700.0,2,4,Mid,3,No
S01716,27,Male,2.03,1165,362,3.4,Engineering,0,4,2,9,7,4,51400.0,6,3,Mid,5,No
S01717,19,Male,2.01,1037,721,3.44,Medicine,0,8,1,8,4,0,52500.0,5,1,Mid,8,No
S01718,23,Male,2.48,1333,296,2.35,Computer Science,2,1,1,1,2,5,65800.0,9,3,Entry,5,No
S01719,22,Female,2.2,943,570,2.06,Business,4,5,3,8,2,1,31500.0,8,4,Executive,10,No
S01720,29,Female,2.52,1409,590,2.82,Law,4,8,3,8,8,0,39000.0,9,3,Entry,4,No
S01721,29,Female,2.35,1161,202,3.17,Computer Science,1,9,3,5,8,0,69200.0,7,2,Entry,4,Yes
S01722,22,Male,2.06,1532,289,3.41,Engineering,1,4,2,6,1,5,57800.0,5,5,Entry,5,Yes
S01723,18,Female,3.82,1051,62,3.62,Computer Science,1,5,2,2,1,1,54600.0,4,2,Entry,3,No
S01724,19,Female,2.02,1112,502,3.22,Business,3,9,1,1,4,4,49400.0,8,4,Mid,10,No
S01725,25,Female,3.47,1133,780,2.22,Mathematics,4,3,5,8,1,4,56000.0,2,5,Entry,4,No
S01726,20,Female,2.3,1522,126,3.37,Computer Science,0,4,2,7,10,0,50400.0,1,5,Entry,5,No
S01727,27,Male,3.82,1260,992,3.97,Business,1,7,1,4,1,3,51500.0,3,3,Entry,4,No
S01728,20,Male,3.79,1219,49,3.81,Computer Science,2,0,0,7,10,4,56900.0,7,2,Entry,3,No
S01729,25,Female,3.31,1121,600,3.74,Arts,0,0,3,2,5,0,36300.0,1,3,Entry,1,Yes
S01730,25,Male,3.34,1109,846,2.6,Engineering,0,9,3,2,1,5,52800.0,5,4,Senior,2,No
S01731,19,Male,2.01,1295,773,3.5,Business,0,3,4,7,10,2,25000.0,5,5,Mid,9,No
S01732,25,Female,3.97,1482,179,3.7,Law,4,9,5,3,6,2,50100.0,3,3,Entry,10,Yes
S01733,28,Female,3.76,1388,581,3.36,Engineering,1,2,1,6,4,3,42500.0,1,5,Entry,2,No
S01734,18,Female,3.79,1500,879,2.5,Arts,2,4,4,7,10,5,62200.0,5,2,Senior,2,No
S01735,23,Male,3.32,1363,928,3.91,Mathematics,3,9,3,7,5,0,29000.0,8,4,Entry,5,Yes
S01736,25,Male,2.69,1599,493,2.9,Computer Science,2,7,4,10,9,2,52900.0,9,2,Entry,10,Yes
S01737,20,Female,3.79,1523,433,2.26,Engineering,2,0,0,4,2,5,59300.0,6,3,Senior,9,No
S01738,25,Other,2.58,1351,993,2.22,Computer Science,2,4,4,3,3,4,61200.0,1,3,Entry,3,No
S01739,29,Female,3.13,1312,572,3.3,Computer Science,3,4,0,1,3,0,40200.0,5,1,Mid,9,No
S01740,18,Female,2.2,1375,302,2.88,Engineering,2,1,3,7,9,3,44700.0,2,2,Entry,4,No
S01741,28,Female,3.84,1155,964,2.19,Business,2,4,2,9,3,3,56200.0,1,4,Senior,3,No
S01742,28,Female,2.28,1049,761,3.48,Business,1,7,1,1,10,4,32700.0,3,5,Entry,5,No
S01743,26,Male,2.45,1026,990,3.6,Engineering,1,9,4,5,5,2,43300.0,10,1,Executive,7,No
S01744,28,Female,3.12,1291,169,3.45,Business,1,6,5,4,6,5,36900.0,5,4,Mid,7,No
S01745,26,Female,3.53,1379,977,2.4,Medicine,0,1,0,10,6,2,25000.0,9,2,Entry,2,No
S01746,22,Female,3.24,1296,963,3.38,Computer Science,2,5,5,2,6,3,72000.0,7,5,Mid,7,No
S01747,27,Female,2.46,1301,269,2.02,Engineering,4,9,3,7,1,1,50400.0,6,4,Senior,7,No
S01748,21,Female,2.0,1173,364,2.61,Law,4,0,5,7,6,5,34300.0,9,1,Entry,2,Yes
S01749,28,Male,3.51,1038,624,2.8,Arts,4,9,5,8,1,5,25000.0,6,5,Senior,10,No
S01750,23,Female,3.97,1002,100,3.67,Mathematics,3,9,3,3,6,5,54800.0,4,2,Entry,9,No
S01751,29,Male,3.62,1141,914,2.78,Engineering,1,2,2,6,10,3,26500.0,7,5,Entry,8,No
S01752,24,Female,2.92,1016,215,2.02,Engineering,1,5,5,4,6,5,40000.0,2,2,Entry,2,No
S01753,22,Male,3.81,1113,995,2.7,Computer Science,1,8,5,3,3,3,49300.0,2,3,Senior,6,No
S01754,28,Male,2.82,1383,625,3.0,Arts,3,0,5,4,3,0,31400.0,6,3,Executive,8,No
S01755,27,Male,3.05,1428,97,3.9,Computer Science,2,5,3,1,6,4,74800.0,5,2,Senior,9,No
S01756,26,Female,2.95,1590,819,3.88,Law,0,1,5,7,2,0,34600.0,6,4,Entry,1,No
S01757,20,Male,2.9,1123,630,2.36,Mathematics,1,8,3,7,5,3,31400.0,2,1,Executive,7,No
S01758,24,Male,3.55,1169,548,2.37,Business,2,1,2,7,10,0,53400.0,2,3,Entry,10,No
S01759,27,Female,3.05,1033,337,2.33,Engineering,4,2,3,2,3,2,44700.0,1,4,Entry,5,No
S01760,27,Male,2.63,1013,359,3.58,Computer Science,0,1,5,1,5,3,79000.0,2,5,Entry,9,No
S01761,28,Female,2.52,1340,290,2.01,Mathematics,4,3,0,9,3,2,71100.0,10,3,Executive,9,Yes
S01762,22,Female,2.08,1543,396,2.25,Law,2,3,5,2,2,2,72500.0,7,4,Mid,3,No
S01763,24,Female,3.17,1550,901,3.08,Law,2,9,4,5,4,4,58200.0,2,1,Entry,10,No
S01764,19,Male,2.46,1264,816,2.5,Mathematics,4,0,4,5,5,2,60100.0,3,5,Mid,7,No
S01765,21,Female,2.3,1131,360,2.18,Medicine,0,7,0,8,6,0,44400.0,6,3,Entry,3,No
S01766,19,Male,3.31,1357,347,2.72,Engineering,4,4,4,1,2,0,60100.0,6,3,Entry,4,No
S01767,29,Male,3.36,1274,124,2.55,Law,4,7,5,7,3,5,40100.0,10,1,Entry,8,No
S01768,24,Male,3.5,1503,552,3.02,Mathematics,4,5,3,3,3,1,48000.0,9,2,Entry,1,No
S01769,19,Female,3.01,1510,653,3.96,Business,0,1,5,2,6,4,29200.0,2,3,Entry,4,Yes
S01770,28,Male,3.79,1106,538,2.25,Computer Science,3,6,4,5,1,5,43400.0,7,2,Mid,4,No
S01771,18,Female,3.87,1419,654,2.75,Computer Science,0,9,4,4,7,5,58400.0,1,1,Entry,3,Yes
S01772,26,Female,3.61,1367,864,3.86,Medicine,4,8,3,9,8,5,66400.0,6,1,Mid,2,No
S01773,18,Female,3.27,1342,907,3.75,Business,1,6,4,1,7,1,56800.0,9,4,Mid,8,No
S01774,25,Male,2.61,1220,422,2.79,Law,1,4,3,3,4,2,70600.0,8,3,Mid,6,No
S01775,19,Other,3.97,992,336,3.4,Mathematics,2,3,2,3,7,5,28700.0,6,5,Entry,2,No
S01776,29,Female,2.55,1307,503,2.18,Medicine,3,7,5,4,1,3,57900.0,6,5,Entry,8,No
S01777,25,Female,2.41,1057,57,3.43,Law,2,5,2,7,8,0,36800.0,6,1,Entry,8,No
S01778,20,Male,2.88,998,662,3.95,Law,2,4,4,5,10,3,56300.0,8,5,Entry,7,Yes
S01779,23,Female,2.11,1124,879,3.07,Engineering,1,6,2,10,10,1,37800.0,2,5,Mid,8,No
S01780,20,Male,3.96,1340,912,3.0,Arts,0,2,4,6,3,5,41500.0,9,5,Mid,9,No
S01781,24,Male,3.18,1484,717,2.37,Mathematics,2,8,2,3,9,1,62800.0,10,4,Entry,3,Yes
S01782,27,Male,3.11,1300,76,3.27,Law,2,3,4,5,1,0,53700.0,8,4,Mid,2,No
S01783,26,Female,3.31,1470,466,3.18,Computer Science,3,3,1,2,6,5,37500.0,2,1,Entry,7,No
S01784,19,Male,2.99,963,285,3.3,Law,1,7,5,4,1,1,27400.0,8,5,Entry,2,No
S01785,29,Male,2.06,1459,722,2.05,Medicine,0,5,0,3,8,3,36800.0,1,1,Mid,3,No
S01786,29,Female,3.22,1178,386,3.1,Mathematics,3,0,5,3,3,1,48900.0,6,1,Mid,6,No
S01787,22,Female,3.43,1569,950,3.19,Law,0,1,2,4,4,3,31800.0,6,1,Entry,9,No
S01788,23,Male,2.83,1418,770,2.42,Mathematics,0,8,3,8,6,5,53700.0,9,4,Mid,9,No
S01789,21,Female,3.51,1147,259,2.42,Computer Science,2,5,0,8,4,2,33500.0,9,4,Mid,10,No
S01790,21,Male,2.45,1267,477,2.55,Computer Science,3,6,4,1,8,5,47100.0,5,3,Entry,2,No
S01791,21,Male,2.44,1517,696,3.42,Medicine,2,8,0,5,9,4,54900.0,1,5,Senior,1,No
S01792,19,Male,2.32,997,840,3.21,Computer Science,4,2,3,2,5,0,42700.0,1,2,Entry,6,No
S01793,21,Female,2.74,1167,11,3.69,Business,0,4,3,10,1,1,65900.0,7,4,Entry,7,Yes
S01794,28,Male,3.69,959,972,2.59,Business,3,4,5,6,8,5,55500.0,4,2,Mid,8,No
S01795,18,Male,3.66,1399,672,3.82,Arts,1,9,4,3,2,0,36100.0,9,5,Senior,4,No
S01796,29,Male,2.77,1207,260,3.49,Mathematics,2,6,5,10,6,1,33000.0,3,5,Entry,7,No
S01797,23,Female,3.18,1392,393,2.79,Business,4,1,2,10,6,2,73300.0,6,4,Mid,9,No
S01798,18,Male,3.44,1310,600,2.19,Medicine,4,3,2,9,7,3,66500.0,9,2,Entry,1,No
S01799,27,Male,2.48,1039,369,2.51,Law,4,3,1,9,9,0,44700.0,4,1,Entry,3,No
S01800,23,Male,2.34,1227,184,3.91,Business,2,7,5,8,1,2,54300.0,5,1,Entry,5,Yes
S01801,18,Male,3.94,1363,16,2.62,Arts,1,9,3,2,10,2,45700.0,5,4,Senior,7,No
S01802,23,Female,3.24,1536,977,2.66,Mathematics,3,2,1,2,8,4,59800.0,5,2,Entry,5,No
S01803,27,Female,3.96,1062,756,2.38,Engineering,0,1,3,2,5,2,52500.0,2,4,Entry,1,No
S01804,25,Male,2.68,959,506,3.61,Engineering,1,8,1,5,6,4,25000.0,2,1,Entry,1,No
S01805,28,Male,3.41,930,86,2.55,Medicine,2,3,5,10,8,2,67100.0,1,5,Entry,1,No
S01806,19,Male,2.45,1232,711,2.66,Arts,3,8,2,9,8,3,70300.0,1,4,Entry,8,Yes
S01807,19,Male,2.52,975,10,2.83,Business,0,5,3,7,7,2,42900.0,4,1,Entry,7,No
S01808,29,Male,3.02,1216,477,2.87,Arts,3,0,5,7,7,5,54700.0,3,5,Executive,3,No
S01809,21,Female,2.64,1316,164,2.82,Computer Science,0,2,5,3,1,3,66300.0,4,4,Mid,4,No
S01810,28,Other,2.34,1089,24,3.01,Arts,0,6,2,3,8,1,101000.0,6,4,Entry,8,No
S01811,20,Other,2.53,1388,576,3.63,Business,4,8,0,10,3,2,57900.0,1,1,Entry,7,Yes
S01812,21,Female,2.07,1214,312,3.64,Medicine,2,7,2,3,5,2,55200.0,8,1,Entry,7,No
S01813,29,Female,3.41,1195,238,3.6,Computer Science,1,4,3,1,4,1,62900.0,8,5,Entry,6,No
S01814,24,Female,2.98,1400,462,2.2,Arts,4,7,0,8,10,4,64400.0,7,3,Senior,9,No
S01815,28,Male,2.19,1076,462,3.6,Engineering,4,1,1,2,3,3,58000.0,4,5,Senior,6,No
S01816,18,Female,2.34,1114,857,2.24,Business,3,2,4,7,10,1,30700.0,8,4,Entry,1,No
S01817,23,Male,2.21,1552,238,2.25,Medicine,0,7,3,9,5,1,52700.0,9,4,Mid,5,No
S01818,20,Female,3.23,1496,22,3.9,Law,0,8,4,2,3,5,54400.0,5,4,Mid,8,No
S01819,28,Female,2.19,1593,180,3.64,Business,3,9,4,1,9,0,28000.0,6,1,Entry,6,No
S01820,27,Male,3.51,1231,818,3.1,Arts,2,7,0,5,9,1,59500.0,10,4,Entry,5,No
S01821,24,Male,2.04,1027,559,3.75,Mathematics,0,3,1,10,6,4,33100.0,8,4,Entry,9,No
S01822,27,Female,2.5,1168,791,3.98,Medicine,4,5,2,5,3,4,69800.0,5,5,Entry,7,No
